872.9
872.9
872.9
872.9
872.9
872.9
872.9
872.9
872.9
872.9
872.89
872.89
872.89
872.88
872.88
872.88
872.87
872.86
872.85
872.85
872.84
872.83
872.81
872.8
872.79
872.78
872.76
872.74
872.73
872.71
872.69
872.67
872.65
872.63
872.61
872.58
872.56
872.53
872.51
872.48
872.45
872.42
872.39
872.36
872.33
872.3
872.27
872.23
872.18
872.1
871.96
871.75
871.51
871.26
870.98
870.69
870.38
870.05
869.7
869.33
868.95
868.55
868.14
867.71
867.26
866.79
866.32
865.82
865.31
864.78
864.24
863.69
863.11
862.52
861.92
861.3
860.67
860.02
859.35
858.67
857.98
857.27
856.54
855.8
855.04
854.27
853.49
852.69
851.87
851.04
850.19
849.33
848.46
847.57
846.67
845.75
844.85
843.95
843.04
842.11
841.17
840.22
839.25
838.27
837.28
836.27
835.26
834.22
833.18
832.12
831.06
829.97
828.88
827.78
826.66
825.53
824.39
823.23
822.07
820.89
819.7
818.5
817.29
816.07
814.83
813.59
812.33
811.07
809.79
808.5
807.2
805.9
804.58
803.25
801.91
800.56
799.21
797.84
796.46
795.07
793.74
792.4
791.06
789.7
788.34
786.97
785.59
784.21
782.81
781.41
780
778.58
777.16
775.72
774.28
772.84
771.38
769.92
768.45
766.98
765.5
764.01
762.52
761.02
759.51
758
756.48
754.95
753.42
751.89
750.35
748.8
747.25
745.75
744.26
742.78
741.28
739.79
738.28
736.78
735.27
733.76
732.24
730.72
729.19
727.67
726.14
724.6
723.07
721.53
719.98
718.44
716.89
715.34
713.78
712.23
710.67
709.11
707.54
705.98
704.41
702.84
701.27
699.77
698.27
696.77
695.27
693.77
692.27
690.76
689.26
687.75
686.24
684.73
683.22
681.71
680.19
678.68
677.17
675.65
674.14
672.62
671.1
669.58
668.06
666.55
665.03
663.51
661.99
660.47
658.95
657.44
656
654.55
653.11
651.67
650.23
648.79
647.35
645.9
644.46
643.03
641.59
640.15
638.71
637.27
635.84
634.4
632.97
631.54
630.11
628.68
627.25
625.82
624.39
622.97
621.55
620.13
618.71
617.29
615.9
614.56
613.22
611.88
610.54
609.21
607.88
606.54
605.22
603.89
602.57
601.25
599.93
598.61
597.3
595.98
594.68
593.37
592.06
590.76
589.47
588.17
586.88
585.59
584.3
583.02
581.74
580.47
579.2
577.93
576.7
575.51
574.32
573.13
571.95
570.77
569.6
568.42
567.26
566.09
564.93
563.77
562.62
561.47
560.32
559.18
558.04
556.9
555.77
554.64
553.51
552.39
551.27
550.15
549.04
547.92
546.82
545.71
544.61
543.52
542.42
541.33
540.25
539.22
538.19
537.17
536.16
535.14
534.13
533.12
532.12
531.11
530.11
529.12
528.12
527.13
526.14
525.16
524.18
523.2
522.22
521.25
520.28
519.31
518.35
517.38
516.42
515.47
514.51
513.56
512.62
511.67
510.73
509.79
508.85
507.92
506.99
506.06
505.13
504.26
503.38
502.52
501.65
500.79
499.93
499.07
498.21
497.36
496.51
495.66
494.81
493.97
493.13
492.29
491.45
490.62
489.79
488.96
488.13
487.31
486.49
485.67
484.85
484.04
483.23
482.42
481.61
480.81
480
479.2
478.41
477.61
476.82
476.03
475.24
474.46
473.67
472.89
472.11
471.36
470.63
469.9
469.17
468.45
467.72
467
466.28
465.57
464.85
464.14
463.43
462.72
462.01
461.31
460.61
459.91
459.21
458.51
457.82
457.13
456.44
455.75
455.07
454.38
453.7
453.02
452.35
451.67
451
450.33
449.66
448.99
448.33
447.67
447.01
446.35
445.69
445.04
444.38
443.73
443.09
442.44
441.79
441.15
440.51
439.9
439.3
438.7
438.1
437.5
436.91
436.32
435.73
435.14
434.55
433.97
433.39
432.81
432.23
431.65
431.07
430.5
429.93
429.36
428.79
428.22
427.66
427.1
426.54
425.98
425.42
424.86
424.31
423.76
423.21
422.66
422.11
421.57
421.03
420.49
419.95
419.41
418.87
418.34
417.81
417.28
416.75
416.22
415.7
415.17
414.65
414.13
413.62
413.1
412.58
412.07
411.56
411.05
410.55
410.07
409.59
409.12
408.65
408.18
407.71
407.24
406.77
406.31
405.84
405.38
404.92
404.46
404.01
403.55
403.1
402.65
402.2
401.75
401.3
400.86
400.41
399.97
399.53
399.09
398.65
398.22
397.78
397.35
396.92
396.49
396.06
395.64
395.21
394.79
394.37
393.95
393.53
393.11
392.7
392.28
391.87
391.46
391.05
390.64
390.24
389.83
389.43
389.03
388.63
388.23
387.83
387.44
387.05
386.65
386.26
385.87
385.49
385.1
384.72
384.33
383.95
383.57
383.2
382.82
382.45
382.09
381.74
381.39
381.05
380.7
380.35
380.01
379.67
379.33
378.99
378.65
378.31
377.98
377.64
377.31
376.98
376.65
376.32
375.99
375.67
375.34
375.02
374.7
374.38
374.06
373.74
373.43
373.11
372.8
372.49
372.18
371.87
371.56
371.26
370.95
370.65
370.35
370.05
369.75
369.45
369.16
368.86
368.57
368.28
367.99
367.7
367.41
367.13
366.84
366.56
366.27
365.99
365.71
365.44
365.16
364.89
364.61
364.34
364.07
363.8
363.53
363.26
363
362.73
362.47
362.21
361.95
361.69
361.43
361.18
360.92
360.67
360.42
360.17
359.92
359.67
359.42
359.18
358.93
358.69
358.45
358.21
357.97
357.74
357.5
357.27
357.03
356.8
356.57
356.34
356.12
355.9
355.68
355.47
355.26
355.06
354.85
354.64
354.44
354.24
354.04
353.83
353.64
353.44
353.24
353.05
352.85
352.66
352.47
352.28
352.09
351.9
351.71
